id,image_title,caption,valence_mean
I241,Dock 1.jpg,A dock on a lake with some boats. The silhouette of a city is visible in the background.,5.5643564356435595
I662,Research 1.jpg,Streaks of electricity emanating from a circular toroidal device.,4.48514851485149
I567,Nude woman 12.jpg,A nude woman in a stretching pose with one knee tucked under her and the other knee up forming an angle. Her head is bowed down and one arm reaches to the foot of the bent knee and the other reaches behind her.,3.87128712871287
I885,Wedding 9.jpg,"A close up of the hands of a bride and groom.  They have their back towards us, the groom is putting the ring on the finger of the bride.",4.898148148148151
I163,Cliff diver 1.jpg,A man diving from a high fenced area into the ocean.,4.83333333333333
I175,Cold 5.jpg,Frost on a window pane forming intricate fractal shapes,5.4907407407407405
I366,Frustrated pose 5.jpg,A person sinking his head into his hands and looking down.,2.4607843137254903
I435,Horse racing 1.jpg,A jockey galloping on a brown racehorse.,4.2156862745098005
I440,Injury 4.jpg,A man wounded and bleeding in the operating room.  He has a tube going into his left leg straps around both legs and blood and black material coming out of his legs.,1.3921568627451
I556,Nude man 23.jpg,A young man lifting another man on his shoulders with some effort.  The other man is very relaxed and lying in a dance like pose on his shoulders.,3.72277227722772
I794,Spider 2.jpg,A close view of a spider with its hairy legs in the foreground,2.90196078431373
I146,Cemetery 1.jpg,The crosses of a graveyard with an overcast sky framing the orange glow of the setting sun.,4.1078431372549
I817,Surgery 2.jpg,Surgeons wearing masks and gowns are operating on a patient.,4.0
I517,Nature 2.jpg,A clearing in a wooded area with the early morning fog highlighted by the sun.,5.66666666666667
I869,War 6.jpg,A little girl facing a soldier with his rifle pointed at her.,1.3921568627451
I242,Doctor 1.jpg,A bespectacled person wearing a surgical mask and cap looking through the eyepiece of an instrument.,4.66666666666667
I570,Nude woman 15.jpg,A nude woman in a seated pose with one knee folded and other knee extended and her hands clasped behind her head,5.178217821782179
I526,Neutral pose 3.jpg,Pairs of legs clad in trousers and wearing shoes on a cobbled street.,3.81188118811881
I655,Rafting 3.jpg,White water rafters navigating their craft on a rough river.,5.09803921568627
I293,Excited face 2.jpg,A young girl looking up and over her shoulder with an expression of delight on her face.,5.82352941176471
I753,Skinhead 1.jpg,A man with a tattooed back sitting on the ground in front of two shirtless men and talking to another person on his right.,3.05555555555556
I140,Cat 6.jpg,A black and white cat with its eyes half closed and an angry expression on its face.,5.36633663366337
I612,Parasailing 4.jpg,"A blue and yellow parachute with an attached American flag, shooting out red sparks in the night sky.",5.30555555555556
I552,Nude man 2.jpg,A shirtless man wearing black shorts sitting in front of a body of water. He is tying the laces of a black and white sneaker.,4.2970297029703
I296,Excited face 5.jpg,A dark-haired boy standing behind a girl with a nose-ring.,5.6534653465346505
I392,Gazing 4.jpg,The back of a man standing at the edge of a dock facing the water with his hands clasped behind his head.,4.49019607843137
I305,Explosion 4.jpg,"A fiery inferno forming patterns of vivid red, orange and black regions.",2.5
I276,Dog 4.jpg,A little white puppy lying on the green grass with a pink flower on its head.,1.2962962962963
I886,Wedding ring 1.jpg,Two silver rings resting on a pink flower.,5.75490196078431
I758,Skydiving 4.jpg,"Two skydivers strapped together.  The one in front is giving two thumbs-up signs. Behind them, another two skydivers can be seen jumping out of a plane.",5.392156862745099
I862,Wall 4.jpg,"Concrete gray wall with white streaks, irregular and not that smooth.",3.99009900990099
I240,Dirt 5.jpg,Parched earth with cracks running in every direction.,3.54455445544554
I341,Flood 1.jpg,A flooded river flowing under a bridge carrying vehicular traffic.  The flood waters have partially covered a road and surrounded a tree.,2.36274509803922
I820,Surgery 5.jpg,"Surgeons wearing surgical masks, caps and gowns operating on a patient while peering into an operating microscope.",3.9901960784313704
I898,Yoga 4.jpg,A woman doing a yoga pose standing on one leg in front of a rock formation.,5.725490196078429
I535,Nude couple 4.jpg,A man wearing a blue shirt kissing a woman in a pink top.,5.16666666666667
I524,Neutral pose 1.jpg,A man in a three-piece suit standing in front of a river with tall buildings on the opposite shore in the background.,5.05882352941176
I479,Lightning 6.jpg,Lightning bolts shooting across the sky with a building and trees visible,4.49019607843137
I489,Memorial 1.jpg,An empty bench facing a row of US flags in a park.,4.66666666666667
I342,Flood 2.jpg,Two people walking on a bridge above a body of water. The water has risen to a high level and is partially covering street signs below the bridge. There are pieces of plant matter floating in the water.,2.35643564356436
I606,Parachuting 3.jpg,Two skydivers strapped to one another with their arms outstretched against a clear blue sky.,5.386138613861389
I870,War 7.jpg,Two soldiers on top of an armored vehicle with guns and a scope shooting at something.,3.17821782178218
I846,Toilet 3.jpg,A bathroom with three urinals on each of the two walls.  Plants are on a narrow ledge above the urinals.,3.8333333333333304
I815,Sunset 6.jpg,The setting sun casts orange light on the sea behind a flagpole with a limp flag.,5.8148148148148096
I783,Soldiers 10.jpg,A soldier's hand holding the barrel of an assault rifle with other soldiers standing in a row alongside him and also holding rifles.,4.00990099009901
I715,Scary face 2.jpg,A person with long hair and heavy make up around the eyes covering the eyebrows and with vertical lines. The person has dark lipstick with lines extending beyond the corners of his mouth.,3.03960396039604
I667,Rock climbing 4.jpg,Two men clinging to a rock face.  They are climbing on brown rocks with no ropes.,4.2407407407407405
I632,Pinecone 1.jpg,Three brown pine cones on a piece of wood. The image of one pine cone is mostly cut off.,4.63725490196078
I259,Dog 17.jpg,An alert black and tan dog with its ears perked up and lying with its chin on the grassy field.,4.127450980392161
I733,Shark 6.jpg,An underwater view of a shark swimming in the water just below the surface.,4.06862745098039
I373,Galaxy 3.jpg,The planets of the solar system over a cratered landscape.,5.450980392156861
I263,Dog 20.jpg,A white dog running across the grass with its ears flying.,5.85294117647059
I644,Police 5.jpg,Uniformed and helmeted riot police forming a line.,2.43137254901961
I492,Miserable face 1.jpg,An old woman with a deeply lined face looking sad.,3.5247524752475203
I522,Neutral face 4.jpg,A man with long brown hair to his shoulders and a goatee.,3.89108910891089
I645,Pollution 1.jpg,A power plant with cooling towers and smokestacks spewing thick white smoke into the atmosphere,2.47524752475248
I830,Thunderstorm 4.jpg,A ship with a skull painted on its bow in the water surround by mist and lightning.,4.5092592592592595
I608,Parade 1.jpg,A brass marching band with saxophonists and a trumpeter.  A sousaphone is visible in the back.,5.648148148148151
I789,Soldiers 7.jpg,A view of a soldier from behind.  He is wearing a green beret and there is a bayonet visible on the muzzle of his rifle.,2.5092592592592595
I790,Soldiers 8.jpg,"A man wearing a green and white bandana on his head, a flak jacket, sitting down with a rifle resting across his legs.",3.4705882352941204
I354,Food 1.jpg,Pasta salad with olives and tomatoes,4.84313725490196
I267,Dog 24.jpg,A mangy looking dog with some orange peels by its feet.,5.227722772277231
I595,Paper 1.jpg,A white canvas on a frame sitting on crumpled paper.,4.15841584158416
I415,Gun 4.jpg,A rifle with a scope and a bipod stand sitting on a blue table with a green light illuminating the background.,2.92156862745098
I628,Pigeon 3.jpg,A pigeon looking intently at something.,4.627450980392161
I871,War 8.jpg,A ship listing to the side with smoke billowing out of the bridge.,1.7156862745098
I572,Nude woman 17.jpg,"A young woman with black long hair lying on a white sofa on her stomach. She is topless,  with her right arm covering her breasts.  She is wearing a thong showing most of her buttocks s.  She has on high heeled shoes.",5.20588235294118
I169,Cockroach 4.jpg,"A cockroach with a brown, white and salmon markings on its back.",2.2843137254902004
I417,Gun 6.jpg,"Dark silhouettes of different types of guns, rifles and a grenade.",2.8811881188118798
I212,Depressed face 2.jpg,An old man with a white moustache and a deeply lined face.,3.82407407407407
I222,Dessert 5.jpg,"A glass plate filled with profiteroles, and decorated with a few mint leaves and cherries, sprinkled with fine sugar.",5.534653465346531
I247,Doctor 6.jpg,A scientist in a lab coat holding a container half-filled with a blue liquid.  His other hand is holding his eyeglasses.,4.38235294117647
I214,Depressed pose 2.jpg,A black and white photo of a man with his hands above his head pressed against a glass wall. The man is wearing a wristwatch and a necklace.,3.4851485148514905
I861,Wall 3.jpg,A closeup of the texture of a piece of wood. There are scratches in many different directions on the wood and the wood is colored various shades of beige.,4.05882352941176
I849,Tornado 2.jpg,"A ferris wheel superimposed on top of a lightning storm, which is superimposed on top of dry cracked desert ground.",3.51960784313725
I170,Coffee 1.jpg,"A cup of coffee with a heart shape made in milk foam, on a saucer with a teaspoon.",5.549019607843139
I252,Dog 10.jpg,A white poodle with a collar looking towards us in the middle of a grassy path.,5.9009900990099
I412,Gun 10.jpg,A sniper's rifle on a bipod with a scope attached.,2.74509803921569
I413,Gun 2.jpg,A bearded man holding a rifle casually with low buildings and mountains visible in the background.,2.9705882352941204
I424,Hang gliding 3.jpg,A man in a hang glider running down a mountain slope.,4.93137254901961
I571,Nude woman 16.jpg,"A woman lying on her stomach on one rail of a train track.  She is topless and has her pants pulled down enough to show the crease of her butt. She has tattoos on her back and on her arms.  She is wearing make up, has black hair pulled up with white strands of hair near the end.  Her breast is touching the rail and her right elbow is resting on it.  The sun is shining on her back.",5.372549019607839
I614,Path 1.jpg,"A dirt road with grass running down the middle, leading to the gate of a house.  On each side of the road, there is grass and planted green trees.",4.81372549019608
I617,Performance 1.jpg,People attending a symphony in a grand theater with several levels.,5.57425742574257
I787,Soldiers 5.jpg,"Two men in military dress sitting side by side and eating turkey legs, with the rest of the turkey and other things on the table in front of them.",4.09259259259259
I44,Baby 9.jpg,An Asian baby sucking her left hand while looking down.  She is wearing a blue knitted hat with a big red bow on it and a red dress with a white bow.  She has has a bracelet on her hand.,4.90196078431373
I110,Camping 7.jpg,Three young boys and an older boy in a blue and white canoe.  The three young ones have orange lifevests on.,3.55882352941176
I141,Cat 7.jpg,A brown and white cat standing outside in front of grass. The cat has its back arched and its mouth open in an aggressive stance.,5.1851851851851904
I151,Cheerleader 1.jpg,A football cheerleader in her cheerleading costume holding pompoms in her hands,5.29411764705882
I158,Chipmunk 1.jpg,Chipmunk holding a green okra in his two front paws while standing on a mound of dirt.,5.411764705882349
I159,Chipmunk 2.jpg,A squirrel with his feet at the rim of a container held by somebody's hands.  The person's fingers can be seen through the container.,5.73529411764706
I176,Cold 6.jpg,"A man skiing down an untouched sharp sloped hill filled with powdery white snow with skis parallel, his weight on the back, and his poles in the air.  He is wearing a white helmet, red jacket, grey snow pants.",4.96078431372549
I183,Couple 1.jpg,A man and a woman kissing with the glare of the sun obscuring their faces.,5.53921568627451
I249,Doctor 8.jpg,A surgeon and his helper operating on a patient.  The surgeon is wearing a camera supported by the headband.  Both men wear surgical masks and white gloves.  A wall clock is in the background and two lights are on the ceiling.,3.7326732673267298
I289,Eating 2.jpg,A smiling young woman holding a green apple.  She has brown eyes and hair and has two earrings in her ear.,5.33333333333333
I369,Frustrated pose 8.jpg,A shirtless man straining to open a bottle of pickles.,3.7407407407407405
I426,Happy face 1.jpg,"A young boy smiling, he is in foreground and has blond hair and blue eyes.  Another boy in the background is smiling but more pensive holding his chin in his hands.  He has brown hair and eyes and is wearing a blue and white shirt.",5.47222222222222
I554,Nude man 21.jpg,A well-muscled naked black man standing with his arms by his sides.,3.86138613861386
I557,Nude man 3.jpg,A man wearing blue shorts with nude torso standing on a balcony.  He is wearing a cross necklace and holding both his hands over the metal rail of the balcony.,3.53703703703704
I574,Nude woman 19.jpg,A woman with her shirt pulled back to expose her breasts and shoulders.  She has nipple piercings and nose studs.  Her left arm is heavily tattooed.,5.1851851851851904
I657,Rafting 5.jpg,A whitewater raft with several helmeted rowers on board navigating through some boiling rapids.,5.18627450980392
